Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,101.2590171,105.5570162,162.3238308,277.9088231,342.4730553,354.0781875,401.8988547,472.5240358,598.5632173,1954.894758,2377.09138,2760.526606,2803.388349,2653.276571,3419.275119,5181.817241,5947.427017,5856.339892,5828.803943,6164.795756,6677.385038,4690.269025,4820.013103,4994.503487,5380.229598,6448.134801,5993.348171,6289.301294,6046.230265,6038.149179,6297.197627,6882.594636,7109.660475,6330.726745,7059.214725,8710.987805,8559.565811,8670.263784,9070.494699,10115.04361,12398.59435,14575.1604,16225.65999,22963.37816,17518.83331,19920.64957,21164.33576,21631.89096,20204.92954,19129.84422,15550.67625,
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,281.6367615,327.5782024,388.6030506,551.3587759,995.2273199,1088.040847,1325.347499,1462.777647,1581.247348,2009.576375,2728.293757,2680.776885,2475.862905,2282.601249,2243.45777,2078.144254,2048.685367,2368.677553,2593.544993,2649.440756,3098.130523,3123.064096,3342.392306,3124.060588,3216.45051,3622.545975,3759.761883,3851.635264,3708.889608,3920.556421,4362.72248,4262.298532,4517.761271,5500.573599,6688.406636,7947.063271,9117.26426,10875.70687,12950.13326,10849.35061,12331.61671,14900.62615,15252.95131,15582.54753,15757.89643,12844.73248,
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,82.54078161,88.16560344,89.83090611,93.98173641,103.5285816,115.7296729,123.8941798,138.1453228,146.9698742,152.6710795,172.6003993,177.6172766,151.7593627,100.2959575,135.2324555,169.7820968,193.8212922,213.181881,243.4304061,260.7704067,303.4340304,348.246538,368.2954024,332.6032167,349.3016508,337.9254445,335.0491717,339.2774092,379.3378198,384.2988124,371.8177009,410.8302765,428.0656441,441.5721331,434.0301412,494.5852085,503.749452,484.5586947,471.1023571,465.9272423,534.915837,511.8111261,501.1854545,565.3238448,652.020213,714.03681,876.9511089,953.795686,1042.801705,1009.799319,1043.300205,1229.848829,1264.900909,1276.092448,1320.55355,1434.696665,
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,474.1245859,513.286392,542.3620087,583.4440952,608.1276785,648.4617279,686.0907199,742.1268367,775.6479447,827.1749735,889.2336097,974.9245419,1040.785694,1157.589797,1287.910972,1395.424228,1444.691713,1489.896763,1721.696944,1918.072408,2332.025011,2577.628101,2782.185146,2791.694823,2848.975125,2947.590616,2996.463584,2944.934303,2491.91708,2446.034804,2603.780255,2804.182751,3122.83774,3341.277785,3490.968047,3496.485255,3531.678507,3742.819116,3975.940773,4083.994594,4062.438603,4050.039215,4132.093585,4276.013799,4604.468821,4933.084985,5369.580981,6095.280418,7008.98825,7471.341386,7987.060372,9335.691617,10672.35895,11786.63317,12712.43132,13268.11375,
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,255.6182682,280.1534187,308.5977287,328.5084121,386.216477,445.1242012,511.970548,505.1467873,454.1873934,494.5840544,557.093443,604.8877303,653.0061525,760.9806893,934.3080722,1108.156145,1019.681163,910.2851012,757.7292887,943.1425517,1044.640009,1216.752877,1195.754596,929.5398,921.4686743,846.7060299,762.3545894,1012.252588,738.3780249,1052.913599,1210.005978,1555.980795,1589.441714,1516.467103,1900.224374,2217.784589,2260.637548,2342.069707,2202.461576,1963.410721,1996.719997,1981.243653,2059.193267,2180.251078,2448.144438,2754.780428,3171.496467,3611.204854,4208.868019,4166.085342,5021.249374,5770.327778,6386.374449,6580.979053,6490.18119,6027.125855,
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,254.4270907,267.1477643,156.6821375,168.0169732,175.9311921,187.1130196,199.9355553,207.4273248,224.6233051,241.702003,186.7687495,201.0337488,211.4010317,258.3627432,343.2416947,360.6713346,402.6633185,450.1249996,506.085104,596.3953137,684.6544111,731.7250081,741.7871342,645.4602425,594.0255201,565.7634361,535.237341,579.2063362,643.8241459,704.9902381,715.3106777,715.1252434,814.0325684,815.6645634,939.1022023,1061.347899,1159.730934,1127.345617,967.1935906,1087.958344,1039.701796,958.011579,1000.777728,1011.286644,1080.086184,1196.539849,1395.212633,1678.851988,1929.132897,1836.87412,2145.240007,2371.853537,2604.655997,2786.014701,2873.088189,2904.202082,
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095.63258,5420.140909,5187.555052,4644.050168,4970.365963,5519.385685,6114.891212,6246.923798,6333.405312,6011.494862,7786.586002,8245.722531,8352.490421,8116.751269,8851.300177,9710.152208,9729.162502,9742.519137,9793.839917,9162.406606,8978.993649,9701.057944,10319.9075,10932.64496,11892.68616,13498.66141,
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,117.1840732,122.3519051,128.2095644,132.9562781,144.2306445,159.2517711,177.0373748,195.5427011,209.7523815,232.4409994,265.1343261,286.7338842,333.3738479,489.7504702,537.3203303,482.8255826,523.4037991,552.8885789,639.1388338,732.7573002,791.78867,756.0309373,697.5046718,734.3643767,712.258637,658.9095402,702.102347,813.3302387,923.1705485,874.0708169,774.3639919,888.6466039,1001.962989,1110.245078,1197.234913,983.0753347,1065.114498,993.4574037,742.7872918,663.9585833,655.2502302,558.8829823,530.5840587,610.2002911,661.125039,799.4164059,886.4202669,992.6737493,1223.202978,1210.871723,1418.923591,1838.699199,2151.210277,2108.831643,2268.172539,,
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.209509,2235.541089,2459.020685,2497.195241,2874.825311,3682.791215,4140.983541,4116.926243,4510.413117,4389.976415,4492.727604,4981.198619,5196.932921,5693.52416,6681.178818,8021.251569,9040.770206,11260.31852,14001.44688,11527.59323,12599.52486,13893.41172,13145.10484,13780.54911,14341.85993,12554.54755,
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,45.59947498,47.21255702,49.2360862,50.99744423,54.33547626,57.36388074,61.26383748,58.93734982,59.59949421,64.61799372,80.0399656,74.3531726,84.61216219,100.3783221,143.2094096,159.6176503,187.2527569,198.3836251,210.9611359,267.0160409,324.618689,284.6964863,265.322108,221.6824982,217.9448197,221.9635325,221.7902526,248.5969001,247.6468596,245.8068705,391.1483395,372.7732695,346.428014,295.6645853,276.1950065,321.7598175,349.3147418,354.7974998,341.7002329,337.6324836,383.3041938,353.241107,405.4406051,455.2317032,536.1388308,645.4870924,783.170173,931.7487879,1155.506124,1017.42057,1366.066618,1534.449925,1638.502209,1739.282271,1794.985883,1521.15772,
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,717.5148431,777.2150274,854.744805,931.751666,1006.434446,1110.832691,1207.811824,1335.274112,1480.693176,1661.866885,1852.354673,2044.319906,2246.476714,2432.414219,2614.500941,2738.243153,2946.461953,3208.771356,3567.752629,4024.50942,4502.838428,4920.722937,5115.008514,5217.722729,5730.117009,6008.054486,6443.482051,6937.548121,7535.74227,8063.212243,8652.507492,9064.018517,9659.3389,10212.27676,10876.41882,11579.185,12173.16369,12817.64496,14304.40737,15220.97924,16192.1296,18243.71775,18972.76853,19820.20729,20988.99233,21959.32271,22935.94115,23664.88235,24898.33884,25768.73605,26435.73308,27278.84523,27811.5558,28703.73237,,,
"Korea, Dem. People’s Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,360.4992985,382.729947,407.8528436,432.5117296,468.7810816,520.9106594,575.0076807,646.8227201,719.0804919,795.7593714,934.17398,1064.642774,1302.394334,1748.161417,2000.614788,2127.847009,2173.49813,2267.594372,2457.554963,2755.89577,3368.69837,3246.294619,3080.252695,2735.760315,2522.995844,2705.459217,3862.328626,4804.338875,5624.25058,6056.977177,7885.394019,8959.867208,10811.63064,9535.594849,9978.301937,11782.52148,12185.06389,11578.44151,12202.69141,12474.81808,11502.39681,11729.14616,12882.28897,15772.7334,18045.5881,18784.9485,19821.44463,22780.05845,24815.60884,23063.97161,22539.99601,23194.74096,20577.40264,21618.73534,22124.36722,19222.15008,
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,184.3191092,189.1565216,197.2083622,202.9063391,212.524407,221.8009194,240.2216987,268.5257127,334.4599341,440.4658893,484.3808101,538.4504953,651.48519,780.1060189,1013.134644,1287.422009,1595.473086,1505.156642,1511.177387,1139.99646,807.836239,910.5165282,972.4312272,1022.105834,1120.875394,1351.578779,1615.479607,1614.673376,1596.144879,1692.239625,1903.467994,2009.649903,2000.910277,1773.24128,1614.903727,1545.625548,1417.26032,1148.229049,1174.779765,1408.527483,1507.145951,1809.710231,2312.192538,3059.985099,2599.592016,3225.591754,3988.024567,3855.572185,4479.955052,4712.870205,4080.951448,
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,874.3054175,859.0189725,878.2955598,998.0293129,1197.326657,1340.832894,1351.162363,1289.090586,1206.30432,1294.624281,1203.002142,1285.813707,1246.6865,1290.73944,1331.348944,1414.34725,1480.81352,1596.104211,1653.338695,1873.045448,1991.680036,2107.790796,2077.411726,1763.706379,1898.100794,1756.132904,1700.419307,1768.410065,2052.223277,2345.205653,2546.780534,2641.711955,2870.649935,3032.065865,2657.314177,2901.36516,3397.71069,3576.887093,3644.106037,3777.75308,3644.408612,
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,1382.332533,1440.543203,1537.239846,1635.204234,1764.265482,1895.311462,2057.256115,2186.80633,2350.573605,2552.339955,2777.394178,3050.057102,3504.231456,4194.423036,4641.362344,5156.517005,5557.976373,6239.029313,7442.114584,8497.503595,9347.41268,9392.087101,9292.083978,9585.969557,9968.507616,10459.19825,12697.02271,14624.10822,16371.43308,17008.19281,18990.47242,19903.13763,21218.63697,21246.26209,22605.40398,24860.53351,24852.62616,24291.88937,24251.0894,25327.8517,25605.39382,25252.11447,26217.9972,29273.90527,32359.4494,33869.7173,35449.72578,38478.6473,40384.51223,37807.30088,39243.41813,41915.70139,41733.19129,41836.18696,42451.48025,39868.17106,
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1889.282851,2229.499173,2209.158852,2510.906575,2273.519782,2299.051542,2594.793999,2754.869881,3524.613649,4390.613645,5284.987291,5434.687838,5711.891143,7030.358688,8248.744223,8979.126997,8192.350655,7996.262145,8066.464706,8092.815034,8602.522595,12781.29338,13750.14408,14163.82683,13572.58733,16036.73088,16173.48584,17334.40076,17732.74842,16647.1582,18505.45932,18034.75376,15943.3189,16530.17251,16299.28428,14530.22602,,,,,,,,,,,,,,,,
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,2760.395703,3251.262803,3913.72666,5586.368177,15634.84812,15290.80607,18901.47464,19836.48721,21102.19049,27445.38363,34995.8412,34916.98856,27400.98259,20912.00839,19644.50878,16582.53126,12685.6443,12865.77204,13562.77256,14010.8929,15447.59553,14189.48223,15614.97583,14542.37514,14892.49498,16242.72129,17698.72541,21388.72409,18693.32583,21717.83737,29926.36335,28577.3016,30523.49077,35221.52643,43346.86426,53207.33365,61593.67297,67612.49404,82990.07096,61463.90358,70870.22658,88050.81182,92692.64331,94574.25505,94944.08559,73653.39443,
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.838364,1769.889931,1817.902101,1680.705623,1260.749045,1102.103785,1158.132516,1323.104325,1660.272768,1643.88046,1589.014061,1864.991387,1610.13437,1668.162731,1839.72945,2124.873613,2774.955806,3552.92452,4676.315183,5828.745662,8214.185378,10136.47356,8220.108329,8297.483621,9200.277825,8558.397606,9585.266593,10020.27733,8972.922518,
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428.762018,3485.112202,3485.056,3095.659779,2929.462119,2663.394599,2665.739722,2643.897696,2737.556662,1834.846937,1330.751464,1771.586602,2100.362386,2375.059044,2975.132778,4102.372294,5323.473877,6920.194398,9101.253085,11635.26037,8562.809598,10674.98771,14227.72144,15042.19164,15552.05099,14051.59912,9092.580536,
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,40.56693611,40.71972981,40.97560214,41.25082824,41.11687155,46.02625415,37.51817233,46.67800111,48.81976889,51.83225388,58.56900035,57.6351329,61.86645713,70.87331636,72.97619855,131.1864003,141.731966,160.6366855,188.5175798,223.2701302,244.080448,264.7886654,256.4950949,261.0024015,270.0804479,280.4242193,303.3589495,319.9806041,339.8791695,332.2267864,351.2778169,270.3287697,302.2567668,312.9228528,125.6901275,218.7702705,226.6981976,284.5872611,282.2886571,239.633627,216.2759036,201.0640382,196.4447187,212.5120459,236.6292038,286.5674904,336.942281,398.2084859,491.9404166,529.5965562,553.5974576,606.9028864,667.4145823,678.9981669,697.6265013,697.3482281,
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,83.34984113,87.0515527,90.95277316,100.1667325,112.266701,117.9665975,96.81021837,104.1960649,106.9370951,114.7746637,121.5120813,126.2873076,124.1402631,138.8795739,164.2559723,171.9050779,164.1105577,185.4189898,206.0228891,225.319465,265.3508684,274.6342401,277.5074004,287.0388324,279.0095838,296.4670266,306.8926545,333.1228674,349.9153502,345.2816301,363.6563391,316.1844274,328.6336393,318.5618712,354.0827812,385.3813459,413.2499276,425.14628,422.8882247,444.7435984,453.9946409,457.6179241,472.7812418,542.7072761,618.8082196,697.5542321,785.0117451,954.991399,957.8377513,1037.313894,1253.660291,1375.127447,1372.667301,1391.424663,1501.682915,1542.209682,
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,776.9751041,800.7959164,921.3451548,1178.597181,1514.258381,2231.791323,6445.689589,6296.301738,8158.472681,8943.317148,9136.32795,11997.87589,16598.72044,17456.93978,13624.77634,10798.27792,9438.537012,7776.037579,6204.223214,5852.601375,5791.394912,6030.268793,7137.392024,7775.701542,7834.236208,7386.668213,7310.950345,7555.965332,8159.980674,8328.970985,7180.15044,7728.676388,8808.875367,8315.739302,8317.908575,9186.310388,10756.01622,13273.6535,14826.9167,15947.40579,19436.85716,15655.08337,18753.98123,23256.09561,24883.18971,24646.02087,24406.47646,20481.74532,
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,124.7158676,131.8960934,139.4947864,138.1146664,138.0509046,139.9156451,139.5439319,146.818507,148.8498925,159.155093,175.6262343,185.7039427,195.4992836,234.9622411,292.9747586,345.7019454,417.2223437,503.4829346,429.1824361,488.6740269,390.1704216,506.262794,451.2256343,388.5677592,443.5197477,550.2370645,680.3268705,847.2047702,631.0017731,610.2947707,481.4966602,428.4327166,256.59285,313.693287,437.6980635,458.7780296,290.4369043,365.5484798,342.2699903,315.9880041,352.5015707,368.5180134,402.2254331,466.0338722,550.7465691,661.6262771,868.322775,1081.159321,1248.355269,1183.206775,1421.532942,1596.44521,1806.450797,1871.108979,2087.700544,2414.723601,
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,249.5073916,256.1562554,255.4583934,256.8926884,264.7018033,261.9222311,262.3528709,254.8953357,260.1594735,240.2730749,242.9807227,243.3300381,285.4471844,318.2256222,348.0388105,456.2291094,450.5025202,449.7375432,489.8771739,594.856336,629.1078581,555.0359652,528.1147449,457.5861299,433.1532364,460.1100953,631.1755073,736.2399599,705.8584026,674.373397,760.7787271,724.8458955,751.48088,689.6680371,457.4790204,560.0805182,566.683321,509.9214334,535.8884987,534.8552062,474.5771245,482.0680429,513.3918328,642.6259945,732.3181056,772.6524454,808.2884239,948.5067592,1093.716275,1015.108221,996.7074883,1074.494326,1030.04451,1041.167179,1041.717461,899.5798795,
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,427.8804072,448.9591838,471.8805129,510.9871891,485.3032598,516.2929285,566.5374796,625.7196767,708.2651095,812.2669633,925.2873894,1070.824033,1263.659334,1684.341085,2339.570287,2489.784619,2758.664549,2845.883449,3193.330882,3899.574157,4926.958023,5595.239935,6075.595318,6629.942539,7223.398287,6995.101303,6793.544937,7531.250196,8902.412337,10380.28028,11864.28021,14505.02039,16144.00819,18302.4304,21578.46053,24936.83083,26263.01627,26386.45745,21824.03558,21795.69696,23792.60707,21577.07823,22016.83279,23573.62804,27405.27136,29869.85398,33579.85948,39223.58187,39721.04818,38577.55822,46569.67951,53093.67015,54451.21033,55617.6125,56007.28821,52888.74467,
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,173.3940864,187.3207633,184.7052571,,301.1592454,235.2662069,308.173271,453.6880952,385.7237201,414.1660665,447.9472125,515.5353766,678.6308421,731.591981,785.4200686,764.4809862,707.8475327,962.2706519,857.8254827,755.7500185,831.7633881,1053.302709,1095.722985,970.0689337,998.7252018,1147.867918,1210.413374,1330.727669,1445.662731,1529.793228,1495.079761,1206.633242,1201.573044,1055.216749,945.5262306,785.6223107,745.4615324,819.3060362,881.9616184,950.0524925,1048.771486,1208.346795,1161.234817,1276.348725,1648.845287,1866.707969,1890.000903,2021.359214,1934.856293,
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,147.5956016,148.3301415,153.02933,153.5523537,161.601216,154.0420104,158.7115103,145.3515438,135.4551981,165.2498574,172.786111,163.9893078,178.5917884,216.5466667,239.3502698,245.6099145,210.5954355,239.6508283,325.5601536,367.6262554,356.6238029,353.3123464,401.7440702,301.8641739,322.0830477,247.2243568,137.3402768,190.4720473,278.3071056,240.5682445,165.2532318,197.6688858,173.0635022,197.4406409,236.3358888,226.8896637,245.6898333,221.2109347,173.3609028,169.515997,156.5918666,255.7885644,280.1811714,295.0797751,293.8545066,320.9953668,359.5337138,400.3809371,453.7363655,440.9244597,453.0220407,497.9848698,629.1186232,796.3190607,794.087082,653.1318159,
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,274.4706234,282.4947871,288.5029704,290.3526812,293.7301461,308.8160253,315.0174278,327.2078738,364.3495606,410.9268029,454.2757669,549.2256449,679.5482692,708.3844303,769.9104219,780.7355599,738.8558354,719.8206922,732.094853,754.1652387,772.2863474,756.370605,783.4789984,818.7233919,843.3697753,914.094639,998.0126188,1104.329226,1270.26929,1462.659632,1699.93503,1827.899428,1956.098589,2093.487271,2158.142965,2259.888269,2363.271031,2435.472748,2549.886636,2666.339695,2874.257256,3108.592529,3358.421252,3569.335393,3431.280068,3547.070983,3821.33859,3921.720395,3998.739499,4102.063852,4219.35033,
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31493.2974,28224.20286,29354.5509,31268.46741,39375.2288,45597.516,47035.65435,49682.09366,56489.50138,62993.36722,,,,,,,,
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.2230393,536.9111436,549.2669766,
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.618467,2749.966439,3178.831484,2416.069077,2441.430389,870.1365252,1634.875061,2149.909404,2832.490652,3331.228766,3528.131008,4129.758741,5458.121718,6701.773913,5821.305397,5411.877404,6423.291783,5659.380204,6353.826383,6200.173221,5235.142207,
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,116.8269123,120.4727098,125.4762212,131.535729,139.8458754,148.2900539,155.4407588,154.4278391,159.8761291,176.5222316,206.7412657,202.3045871,222.6360047,276.9575322,356.1124498,382.3390895,409.3872829,433.278997,459.9725771,548.9087041,682.9391495,674.395829,607.2357004,553.0762834,518.2735518,470.6119014,506.0053555,582.9857551,594.0023822,604.4010159,588.7947822,587.4811509,574.826818,532.8086659,516.3858046,576.9710125,581.2018613,585.2037908,537.3144443,527.1326434,550.1891042,498.6164759,520.4872713,647.731468,784.611983,898.3820205,1021.700151,1156.985696,1285.924204,1197.296594,1556.049398,1704.411654,1739.357646,1782.819566,1815.995599,1587.187548,
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.654047,1271.031728,1563.904195,1696.145667,944.2828116,1157.486958,1115.093515,730.5801009,
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,116.8501952,120.4911341,125.4967081,131.5588397,139.8714899,148.3120776,155.4624119,154.4488594,159.8912782,176.5318458,206.7472856,202.3239915,222.6795414,277.0036767,356.1521597,382.3830323,409.4237044,433.3541336,460.1015702,549.1330412,683.1732832,674.6438407,607.4727644,553.3151722,518.524161,470.9089863,506.3751521,583.4200753,594.4956757,604.9207919,589.4301151,588.1087095,575.5546578,533.6005724,517.1808273,577.7724642,581.9713575,586.0500428,538.2163016,528.0334269,551.0497489,499.4719938,521.4243789,648.6397368,785.6621132,899.4959637,1022.893222,1158.151238,1286.958332,1198.170388,1556.999434,1705.432396,1740.420159,1784.138964,1817.285689,1588.477391,
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,457.368947,505.4305975,585.7533266,716.5371995,1093.852768,1222.73236,1372.831589,1531.81885,1616.455543,1970.466609,2562.634848,2596.072136,2530.606379,2397.209242,2328.344106,2193.353402,2105.801784,2357.756171,2547.805809,2599.752899,2952.78317,2956.756359,3096.36043,2982.556672,3099.024568,3452.562888,3618.587564,3771.802073,3731.19287,3943.773745,4325.878876,4274.409313,4514.379087,5316.028349,6305.348227,7398.853713,8431.772617,9908.380556,11686.83259,9805.820576,11057.50493,13139.91911,13476.59155,13754.75018,13896.64997,11655.24392,
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.9195477,562.826237,658.2801399,703.6625567,824.0121598,858.587831,911.057012,1149.308774,1123.358388,1155.512951,1335.349923,1415.031919,1660.903193,1870.021025,1669.063268,
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,323.6519388,329.9909454,337.8709235,349.7281658,374.1543987,417.8734716,501.5580251,565.7795327,613.2291826,636.3723098,665.6916298,726.3451407,774.5382664,828.8492759,1009.575354,1282.224508,1398.851033,1775.36262,2034.78641,2162.165147,2191.153243,2447.090493,2514.196702,2419.217943,2350.718558,2350.801817,2363.564499,2552.251013,2962.605684,1355.84918,951.0723138,1077.468106,955.2095039,995.1105188,1381.51989,1556.581182,1897.112821,2014.016323,2014.461489,1861.596524,1855.77231,1576.724046,2217.697802,2606.827725,3033.018889,3645.850509,5295.623648,5862.050975,6973.098239,7561.450701,8430.905965,8448.504261,9422.270994,9618.350531,9680.115914,9485.319244,
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395.564582,2680.041026,2908.810832,3089.438276,3755.727737,4799.151051,5177.748864,5138.148679,5533.588845,5636.579532,5402.929754,5708.082659,6524.861878,8696.913242,10654.79371,11669.41975,13139.03218,16057.73314,18650.35912,16512.98197,16601.60197,18186.02621,17274.6423,18191.61279,18595.15111,16088.27759,
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10690.66523,10801.42843,10447.93571,11165.27633,11441.99702,10227.73677,10479.29634,11814.09994,14880.47154,17260.90151,18169.18091,19726.1265,23841.31792,27501.81027,24633.79785,23438.86747,24983.6942,22486.47167,23150.31799,24020.67286,20726.53989,
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,1983.106544,2147.229311,2315.846527,2492.545346,2758.943466,3007.597978,3240.611037,3490.550337,3683.313694,3972.002749,4669.438672,5060.342739,5942.148771,7198.271657,7975.850516,9974.657321,10715.03809,11287.19913,12442.57512,14667.40312,16856.76109,15366.66859,13545.25912,12430.45893,12914.33068,13474.16135,17727.49533,21485.29387,24188.76594,25300.39512,30162.31577,31374.11699,32338.50395,24080.89967,25747.24169,29914.33175,32587.2641,29897.79263,30143.62746,30577.08177,29283.00505,26969.24457,29571.70446,36961.42537,42442.22045,43085.35315,46256.4716,53324.37937,55746.84238,46207.0592,52076.43052,59593.6848,57134.07707,60283.24522,59180.19898,50579.67365,
Swaziland,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,100.4376977,120.3428027,125.5801899,144.7317648,169.8471683,179.4382216,191.5260914,181.6828721,188.9766262,243.0613421,251.5179239,297.4934968,310.6706683,455.9730432,526.9419894,557.5380146,511.0772496,552.6785936,600.1416156,704.0295451,898.2843343,919.8934429,840.8387817,843.3401961,726.8996974,511.7207431,611.2584661,761.170993,863.5636293,835.8434836,1292.067822,1303.065206,1415.023382,1465.311842,1503.133746,1763.476293,1627.984086,1705.172944,1532.918723,1476.776192,1602.93246,1418.350925,1299.721744,1995.091293,2522.860195,2812.588785,2843.871883,2962.888647,2808.751102,3046.626604,3793.659464,4090.857742,3952.656317,3686.879283,3539.918351,3200.143018,
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,288.0581594,270.2796606,287.0447884,308.1952644,332.3050031,328.484901,337.6462466,333.2338125,314.3510648,314.1798528,343.8811821,400.5826885,546.5706109,644.0939568,737.7706478,802.0662073,811.7913078,1045.097319,1364.319293,2001.149468,2288.155633,2378.43737,2248.587257,2210.629537,2261.714777,2505.749839,3062.165736,3646.814135,4122.541962,4393.164054,5265.496556,5290.927229,6051.986461,6517.814629,6580.334184,6748.931109,6583.201018,7280.989621,7715.918147,7747.612159,7578.851053,7663.13708,8333.551352,8523.005025,10173.57488,11086.89089,12014.39987,12154.82994,11122.86207,9706.95606,10804.68447,12189.09516,12845.17363,15695.89834,15563.79422,15476.01944,
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,186.7507244,199.309617,226.7651231,237.3445956,256.3832015,272.6835397,240.5842393,273.9897396,294.0924761,364.040208,335.5463449,392.4394696,448.0579083,458.4306267,705.6591164,902.5622378,975.8289012,951.5171285,1109.030178,1147.687513,1458.485206,1672.713089,1695.415465,1765.8347,1697.106553,1537.748923,1206.201744,998.3686454,901.6919597,815.0905237,988.5223252,1012.81485,1005.109809,1010.053364,726.0599561,795.195144,935.7604034,957.3172087,976.366134,993.8297409,1181.719202,1263.885859,1269.729208,1261.42609,1419.593379,1591.530192,1779.821049,2079.987864,,,,,,,,,
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
